dishevelled_A,dishevelled,-,-
dishonest_A,dishonest,-,-
dishonourable_A,dishonourable,-,-
dishy_A,dishy,dishier,dishiest
disinfectant_A,disinfectant,-,-
disingenuous_A,disingenuous,-,-
disinterested_A,disinterested,-,-
disjointed_A,disjointed,-,-
disjunctive_A,disjunctive,-,-
disloyal_A,disloyal,-,-
dismal_A,dismal,-,-
dismounted_A,dismounted,-,-
disobedient_A,disobedient,-,-
disorderly_A,disorderly,-,-
disparate_A,disparate,-,-
dispassionate_A,dispassionate,-,-
dispensable_A,dispensable,-,-
displeasing_A,displeasing,-,-
disposable_A,disposable,-,-
disproportionate_A,disproportionate,-,-
disputable_A,disputable,-,-
disputatious_A,disputatious,-,-
disquieting_A,disquieting,-,-
disreputable_A,disreputable,-,-
disrespectful_A,disrespectful,-,-
disruptive_A,disruptive,-,-
dissident_A,dissident,-,-
dissimilar_A,dissimilar,-,-
dissipated_A,dissipated,-,-
dissoluble_A,dissoluble,-,-
dissolute_A,dissolute,-,-
dissonant_A,dissonant,-,-
distant_A,distant,-,-
distasteful_A,distasteful,-,-
distinct_A,distinct,-,-
distinctive_A,distinctive,-,-
distinguishable_A,distinguishable,-,-
distinguished_A,distinguished,-,-
distracted_A,distracted,-,-
distrait_A,distrait,-,-
distraught_A,distraught,-,-
distressful_A,distressful,-,-
distressing_A,distressing,-,-
distributive_A,distributive,-,-
distrustful_A,distrustful,-,-
disused_A,disused,-,-
disyllabic_A,disyllabic,-,-
diurnal_A,diurnal,-,-
divergent_A,divergent,-,-
divers_A,divers,-,-
diverse_A,diverse,-,-
diversionary_A,diversionary,-,-
diverting_A,diverting,-,-
divine_A,divine,-,-
divisible_A,divisible,-,-
divisional_A,divisional,-,-
dizzy_A,dizzy,dizzier,dizziest
docile_A,docile,-,-
doctrinaire_A,doctrinaire,-,-
doctrinal_A,doctrinal,-,-
documentary_A,documentary,-,-
doddering_A,doddering,-,-
doddery_A,doddery,-,-
dodgy_A,dodgy,-,-
dogged_A,dogged,-,-
dogmatic_A,dogmatic,-,-
doleful_A,doleful,-,-
dolourous_A,dolourous,-,-
doltish_A,doltish,-,-
domed_A,domed,-,-
domestic_A,domestic,-,-
domiciliary_A,domiciliary,-,-
dominant_A,dominant,-,-
domineering_A,domineering,-,-
donnish_A,donnish,-,-
dopey_A,dopey,-,-
dormant_A,dormant,-,-
dorsal_A,dorsal,-,-
dotty_A,dotty,dottier,dottiest
double_A,double,-,-
doubtful_A,doubtful,-,-
doughty_A,doughty,-,-
doughy_A,doughy,doughier,doughiest
dour_A,dour,-,-
dowdy_A,dowdy,dowdier,dowdiest
downcast_A,downcast,-,-
downhearted_A,downhearted,-,-
downright_A,downright,-,-
downstair_A,downstair,-,-
downstairs_A,downstairs,-,-
downstream_A,downstream,-,-
downtrodden_A,downtrodden,-,-
downward_A,downward,-,-
downy_A,downy,-,-
drab_A,drab,drabber,drabbest
draconian_A,draconian,-,-
draggled_A,draggled,-,-
dramatic_A,dramatic,-,-
drastic_A,drastic,-,-
draughty_A,draughty,draughtier,draughtiest
dreaded_A,dreaded,-,-
dreadful_A,dreadful,-,-
dreamless_A,dreamless,-,-
dreamlike_A,dreamlike,-,-
dreamy_A,dreamy,dreamier,dreamiest
drear_A,drear,-,-
dreary_A,dreary,drearier,dreariest
dressy_A,dressy,dressier,dressiest
drinkable_A,drinkable,-,-
drizzly_A,drizzly,-,-
droll_A,droll,-,-
dropsical_A,dropsical,-,-
drowsy_A,drowsy,drowsier,drowsiest
drumhead_A,drumhead,-,-
drunk_A,drunk,drunker,drunkest
drunken_A,drunken,-,-
dry_A,dry,drier,driest
dual_A,dual,-,-
dubious_A,dubious,-,-
ducal_A,ducal,-,-
duckbilled_A,duckbilled,-,-
ductile_A,ductile,-,-
dud_A,dud,-,-
due_A,due,-,-
dulcet_A,dulcet,-,-
dull_A,dull,duller,dullest
dumb_A,dumb,dumber,dumbest
dumpy_A,dumpy,dumpier,dumpiest
dun_A,dun,-,-
duodecimal_A,duodecimal,-,-
duodenal_A,duodenal,-,-
duplex_A,duplex,-,-
duplicate_A,duplicate,-,-
durable_A,durable,-,-
dusky_A,dusky,duskier,duskiest
dusty_A,dusty,dustier,dustiest
duteous_A,duteous,-,-
dutiable_A,dutiable,-,-
dutiful_A,dutiful,-,-
dwarfish_A,dwarfish,-,-
dynamic_A,dynamic,-,-
dynastic_A,dynastic,-,-
dyslexic_A,dyslexic,-,-
dyspeptic_A,dyspeptic,-,-
each_A,each,-,-
eager_A,eager,-,-
early_A,early,earlier,earliest
earnest_A,earnest,-,-
earthen_A,earthen,-,-
earthly_A,earthly,-,-
earthy_A,earthy,earthier,earthiest
easterly_A,easterly,-,-
eastern_A,eastern,-,-
easternmost_A,easternmost,-,-
eastward_A,eastward,-,-
easy_A,easy,easier,easiest
easygoing_A,easygoing,-,-
eatable_A,eatable,-,-
ebony_A,ebony,-,-
ebullient_A,ebullient,-,-
eccentric_A,eccentric,-,-
ecclesiastical_A,ecclesiastical,-,-
eclectic_A,eclectic,-,-
ecological_A,ecological,-,-
economic_A,economic,-,-
economical_A,economical,-,-
ecstatic_A,ecstatic,-,-
ecumenical_A,ecumenical,-,-
edgy_A,edgy,edgier,edgiest
edible_A,edible,-,-
editorial_A,editorial,-,-
educational_A,educational,-,-
eerie_A,eerie,eerier,eeriest
eery_A,eery,eerier,eeriest
effective_A,effective,-,-
effectual_A,effectual,-,-
effeminate_A,effeminate,-,-
effervescent_A,effervescent,-,-
effete_A,effete,-,-
efficacious_A,efficacious,-,-
efficient_A,efficient,-,-
efflorescent_A,efflorescent,-,-
effortless_A,effortless,-,-
effulgent_A,effulgent,-,-
effusive_A,effusive,-,-
egalitarian_A,egalitarian,-,-
egocentric_A,egocentric,-,-
egoistic_A,egoistic,-,-
egoistical_A,egoistical,-,-
egotistic_A,egotistic,-,-
egregious_A,egregious,-,-
eight_A,eight,-,-
eighteen_A,eighteen,-,-
eighteenth_A,eighteenth,-,-
eighth_A,eighth,-,-
eightieth_A,eightieth,-,-
eightpenny_A,eightpenny,-,-
eighty_A,eighty,-,-
either_A,either,-,-
elaborate_A,elaborate,-,-
elastic_A,elastic,-,-
elasticized_A,elasticized,-,-
elderly_A,elderly,-,-
elect_A,elect,-,-
elective_A,elective,-,-
electoral_A,electoral,-,-
electric_A,electric,-,-
electrical_A,electrical,-,-
electromagnetic_A,electromagnetic,-,-
electronic_A,electronic,-,-
electrostatic_A,electrostatic,-,-
eleemosynary_A,eleemosynary,-,-
elegant_A,elegant,-,-
elegiac_A,elegiac,-,-
elemental_A,elemental,-,-
elementary_A,elementary,-,-
elephantine_A,elephantine,-,-
eleven_A,eleven,-,-
eleventh_A,eleventh,-,-
elfin_A,elfin,-,-
elfish_A,elfish,-,-
eligible_A,eligible,-,-
elliptic_A,elliptic,-,-
elliptical_A,elliptical,-,-
elocutionary_A,elocutionary,-,-
eloquent_A,eloquent,-,-
elusive_A,elusive,-,-
elvish_A,elvish,-,-
embarrassing_A,embarrassing,-,-
embattled_A,embattled,-,-
emblematic_A,emblematic,-,-
embonpoint_A,embonpoint,-,-
embryonic_A,embryonic,-,-
emergent_A,emergent,-,-
emeritus_A,emeritus,-,-
eminent_A,eminent,-,-
emotional_A,emotional,-,-
emotionless_A,emotionless,-,-
emotive_A,emotive,-,-
emphatic_A,emphatic,-,-
empiric_A,empiric,-,-
empirical_A,empirical,-,-
employable_A,employable,-,-
empty_A,empty,emptier,emptiest
empurpled_A,empurpled,-,-
empyrean_A,empyrean,-,-
emulous_A,emulous,-,-
enabling_A,enabling,-,-
encaustic_A,encaustic,-,-
encyclical_A,encyclical,-,-
encyclopaedic_A,encyclopaedic,-,-
encyclopedic_A,encyclopedic,-,-
endemic_A,endemic,-,-
endless_A,endless,-,-
endurable_A,endurable,-,-
enduring_A,enduring,-,-
energetic_A,energetic,-,-
enforceable_A,enforceable,-,-
engaging_A,engaging,-,-
enigmatic_A,enigmatic,-,-
enjoyable_A,enjoyable,-,-
enlightened_A,enlightened,-,-
enormous_A,enormous,-,-
enough_A,enough,-,-
enteric_A,enteric,-,-
enterprising_A,enterprising,-,-
entertaining_A,entertaining,-,-
enthusiastic_A,enthusiastic,-,-
entire_A,entire,-,-
entomological_A,entomological,-,-
entrepreneurial_A,entrepreneurial,-,-
enviable_A,enviable,-,-
envious_A,envious,-,-
environmental_A,environmental,-,-
ephemeral_A,ephemeral,-,-
epic_A,epic,-,-
epicurean_A,epicurean,-,-
epidemic_A,epidemic,-,-
epigrammatic_A,epigrammatic,-,-
epileptic_A,epileptic,-,-
episcopal_A,episcopal,-,-
episcopalian_A,episcopalian,-,-
episodic_A,episodic,-,-
epistolary_A,epistolary,-,-
equable_A,equable,-,-
equal_A,equal,-,-
equatorial_A,equatorial,-,-
equestrian_A,equestrian,-,-
equidistant_A,equidistant,-,-
equilateral_A,equilateral,-,-
equine_A,equine,-,-
equinoctial_A,equinoctial,-,-
equitable_A,equitable,-,-
equivalent_A,equivalent,-,-
equivocal_A,equivocal,-,-
erect_A,erect,-,-
erectile_A,erectile,-,-
erogenous_A,erogenous,-,-
erosive_A,erosive,-,-
erotic_A,erotic,-,-
errant_A,errant,-,-
erratic_A,erratic,-,-
erroneous_A,erroneous,-,-
erudite_A,erudite,-,-
esoteric_A,esoteric,-,-
especial_A,especial,-,-
essential_A,essential,-,-
esthetic_A,esthetic,-,-
esthetical_A,esthetical,-,-
estimable_A,estimable,-,-
eternal_A,eternal,-,-
ethereal_A,ethereal,-,-
ethical_A,ethical,-,-
ethnic_A,ethnic,-,-
ethnographic_A,ethnographic,-,-
ethnological_A,ethnological,-,-
etymological_A,etymological,-,-
eulogistic_A,eulogistic,-,-
euphemistic_A,euphemistic,-,-
euphoric_A,euphoric,-,-
evaluative_A,evaluative,-,-
evanescent_A,evanescent,-,-
evangelical_A,evangelical,-,-
evangelistic_A,evangelistic,-,-
evasive_A,evasive,-,-
even_A,even,-,-
eventful_A,eventful,-,-
eventual_A,eventual,-,-
evergreen_A,evergreen,-,-
everlasting_A,everlasting,-,-
every_A,every,-,-
everyday_A,everyday,-,-
evident_A,evident,-,-
evil_A,evil,-,-
evocative_A,evocative,-,-
evolutionary_A,evolutionary,-,-
exact_A,exact,-,-
exacting_A,exacting,-,-
exalted_A,exalted,-,-
excellent_A,excellent,-,-
exceptionable_A,exceptionable,-,-
exceptional_A,exceptional,-,-
excess_A,excess,-,-
excessive_A,excessive,-,-
exchangeable_A,exchangeable,-,-
excitable_A,excitable,-,-
exclamatory_A,exclamatory,-,-
exclusive_A,exclusive,-,-
excruciating_A,excruciating,-,-
excusable_A,excusable,-,-
execrable_A,execrable,-,-
executive_A,executive,-,-
exemplary_A,exemplary,-,-
exempt_A,exempt,-,-
exhaustive_A,exhaustive,-,-
exigent_A,exigent,-,-
exiguous_A,exiguous,-,-
existent_A,existent,-,-
exorbitant_A,exorbitant,-,-
exotic_A,exotic,-,-
expansive_A,expansive,-,-
expectant_A,expectant,-,-
expected_A,expected,-,-
expedient_A,expedient,-,-
expeditionary_A,expeditionary,-,-
expeditious_A,expeditious,-,-
expendable_A,expendable,-,-
expensive_A,expensive,-,-
experienced_A,experienced,-,-
experimental_A,experimental,-,-
expert_A,expert,-,-
explanatory_A,explanatory,-,-
explicable_A,explicable,-,-
explicit_A,explicit,-,-
exploratory_A,exploratory,-,-
explosive_A,explosive,-,-
exponential_A,exponential,-,-
exportable_A,exportable,-,-
express_A,express,-,-
expressionless_A,expressionless,-,-
expressive_A,expressive,-,-
exquisite_A,exquisite,-,-
extant_A,extant,-,-
extemporaneous_A,extemporaneous,-,-
extemporary_A,extemporary,-,-
extempore_A,extempore,-,-
extensive_A,extensive,-,-
exterior_A,exterior,-,-
external_A,external,-,-
exterritorial_A,exterritorial,-,-
extinct_A,extinct,-,-
extortionate_A,extortionate,-,-
extra_A,extra,-,-
extracurricular_A,extracurricular,-,-
extrajudicial_A,extrajudicial,-,-
extramarital_A,extramarital,-,-
extramural_A,extramural,-,-
extraneous_A,extraneous,-,-
extraordinary_A,extraordinary,-,-
extrasensory_A,extrasensory,-,-
extraterritorial_A,extraterritorial,-,-
extravagant_A,extravagant,-,-
extreme_A,extreme,-,-
extricable_A,extricable,-,-
extrinsic_A,extrinsic,-,-
exuberant_A,exuberant,-,-
exultant_A,exultant,-,-
eyecatching_A,eyecatching,-,-
eyed_A,eyed,-,-
eyeless_A,eyeless,-,-
fab_A,fab,-,-
fabled_A,fabled,-,-
fabulous_A,fabulous,-,-
faceless_A,faceless,-,-
facetious_A,facetious,-,-
facial_A,facial,-,-
facile_A,facile,-,-
factious_A,factious,-,-
factitious_A,factitious,-,-
factual_A,factual,-,-
faddy_A,faddy,faddier,faddiest
faint_A,faint,fainter,faintest
fair_A,fair,fairer,fairest
fairish_A,fairish,-,-
faithful_A,faithful,-,-
faithless_A,faithless,-,-
fallacious_A,fallacious,-,-
fallible_A,fallible,-,-
fallow_A,fallow,-,-
false_A,false,-,-
falsetto_A,falsetto,-,-
famed_A,famed,-,-
familiar_A,familiar,-,-
famous_A,famous,-,-
fanatic_A,fanatic,-,-
fanatical_A,fanatical,-,-
fanciful_A,fanciful,-,-
fancy_A,fancy,fancier,fanciest
fantastic_A,fantastic,-,-
far_A,far,-,-
faraway_A,faraway,-,-
farcical_A,farcical,-,-
farinaceous_A,farinaceous,-,-
fascinating_A,fascinating,-,-
fascist_A,fascist,-,-
fashionable_A,fashionable,-,-
fast_A,fast,faster,fastest
fastidious_A,fastidious,-,-
fat_A,fat,fatter,fattest
fatal_A,fatal,-,-
fatalistic_A,fatalistic,-,-
fateful_A,fateful,-,-
fatherless_A,fatherless,-,-
fatherly_A,fatherly,-,-
fathomless_A,fathomless,-,-
fatless_A,fatless,-,-
fattish_A,fattish,-,-
fatty_A,fatty,fattier,fattiest
fatuous_A,fatuous,-,-
faultless_A,faultless,-,-
faulty_A,faulty,faultier,faultiest
favourable_A,favourable,-,-
favourite_A,favourite,-,-
fearful_A,fearful,-,-
fearless_A,fearless,-,-
fearsome_A,fearsome,-,-
feasible_A,feasible,-,-
featherbrained_A,featherbrained,-,-
feathery_A,feathery,-,-
featureless_A,featureless,-,-
febrile_A,febrile,-,-
feckless_A,feckless,-,-
fecund_A,fecund,-,-
federal_A,federal,-,-
feeble_A,feeble,feebler,feeblest
feeling_A,feeling,-,-
felicitous_A,felicitous,-,-
feline_A,feline,-,-
fell_A,fell,-,-
felonious_A,felonious,-,-
female_A,female,-,-
feminine_A,feminine,-,-
feral_A,feral,-,-
ferny_A,ferny,fernier,ferniest
ferocious_A,ferocious,-,-
ferrous_A,ferrous,-,-
fertile_A,fertile,-,-
fervent_A,fervent,-,-
fervid_A,fervid,-,-
festal_A,festal,-,-
festive_A,festive,-,-
fetal_A,fetal,-,-
fetching_A,fetching,-,-
fetid_A,fetid,-,-
feudal_A,feudal,-,-
feudatory_A,feudatory,-,-
fevered_A,fevered,-,-
feverish_A,feverish,-,-
few_A,few,fewer,fewest
fey_A,fey,-,-
fibrous_A,fibrous,-,-
fickle_A,fickle,-,-
fictional_A,fictional,-,-
fictitious_A,fictitious,-,-
fiddling_A,fiddling,-,-
fidgety_A,fidgety,-,-
fiendish_A,fiendish,-,-
fierce_A,fierce,fiercer,fiercest
fiery_A,fiery,-,-
fifteen_A,fifteen,-,-
fifteenth_A,fifteenth,-,-
fifth_A,fifth,-,-
fiftieth_A,fiftieth,-,-
fifty_A,fifty,-,-
figurative_A,figurative,-,-
figured_A,figured,-,-
filial_A,filial,-,-
filmable_A,filmable,-,-
filmy_A,filmy,filmier,filmiest
filtertipped_A,filtertipped,-,-
filthy_A,filthy,filthier,filthiest
finable_A,finable,-,-
final_A,final,-,-
financial_A,financial,-,-
fine_A,fine,finer,finest
fineable_A,fineable,-,-
finical_A,finical,-,-
finicky_A,finicky,-,-
finite_A,finite,-,-
fireproof_A,fireproof,-,-
firm_A,firm,firmer,firmest
first_A,first,-,-
firstborn_A,firstborn,-,-
fiscal_A,fiscal,-,-
fishy_A,fishy,fishier,fishiest
fissile_A,fissile,-,-
fissionable_A,fissionable,-,-
fissiparous_A,fissiparous,-,-
fit_A,fit,fitter,fittest
fitful_A,fitful,-,-
fitting_A,fitting,-,-
five_A,five,-,-
fivefold_A,fivefold,-,-
fivepenny_A,fivepenny,-,-
fixed_A,fixed,-,-
fizzy_A,fizzy,fizzier,fizziest
flabby_A,flabby,flabbier,flabbiest
flaccid_A,flaccid,-,-
flagrant_A,flagrant,-,-
flaky_A,flaky,flakier,flakiest
flamboyant_A,flamboyant,-,-
flaming_A,flaming,-,-
flammable_A,flammable,-,-
flashy_A,flashy,flashier,flashiest
flat_A,flat,flatter,flattest
flavourless_A,flavourless,-,-
flawed_A,flawed,-,-
flawless_A,flawless,-,-
flaxen_A,flaxen,-,-
fledged_A,fledged,-,-
fleecy_A,fleecy,fleecier,fleeciest
fleet_A,fleet,fleeter,fleetest
fleeting_A,fleeting,-,-
fleshly_A,fleshly,-,-
fleshy_A,fleshy,fleshier,fleshiest
flexible_A,flexible,-,-
flightless_A,flightless,-,-
flighty_A,flighty,-,-
flimsy_A,flimsy,flimsier,flimsiest
flinty_A,flinty,flintier,flintiest
flip_A,flip,-,-
flippant_A,flippant,-,-
flirtatious_A,flirtatious,-,-
floating_A,floating,-,-
floppy_A,floppy,floppier,floppiest
floral_A,floral,-,-
florid_A,florid,-,-
floury_A,floury,flourier,flouriest
flowered_A,flowered,-,-
flowerless_A,flowerless,-,-
flowery_A,flowery,flowerier,floweriest
fluent_A,fluent,-,-
fluffy_A,fluffy,fluffier,fluffiest
fluid_A,fluid,-,-
fluorescent_A,fluorescent,-,-
flush_A,flush,-,-
fluvial_A,fluvial,-,-
fly_A,fly,-,-
flyblown_A,flyblown,-,-
flying_A,flying,-,-
foamy_A,foamy,foamier,foamiest
focal_A,focal,-,-
foetal_A,foetal,-,-
fogbound_A,fogbound,-,-
foggy_A,foggy,foggier,foggiest
folksy_A,folksy,-,-
following_A,following,-,-
fond_A,fond,fonder,fondest
foodless_A,foodless,-,-
foolhardy_A,foolhardy,-,-
foolish_A,foolish,-,-
foolproof_A,foolproof,-,-
footed_A,footed,-,-
footling_A,footling,-,-
footloose_A,footloose,-,-
footsore_A,footsore,-,-
footsure_A,footsure,-,-
foppish_A,foppish,-,-
forbidding_A,forbidding,-,-
forceful_A,forceful,-,-
forcible_A,forcible,-,-
fordable_A,fordable,-,-
fore_A,fore,-,-
foregoing_A,foregoing,-,-
foregone_A,foregone,-,-
forehand_A,forehand,-,-
foreign_A,foreign,-,-
foremost_A,foremost,-,-
forensic_A,forensic,-,-
foreseeable_A,foreseeable,-,-
forgetful_A,forgetful,-,-
forgivable_A,forgivable,-,-
forgiving_A,forgiving,-,-
forked_A,forked,-,-
forlorn_A,forlorn,-,-
formal_A,formal,-,-
formative_A,formative,-,-
former_A,former,-,-
formic_A,formic,-,-
formidable_A,formidable,-,-
formless_A,formless,-,-
forte_A,forte,-,-
forthcoming_A,forthcoming,-,-
forthright_A,forthright,-,-
fortieth_A,fortieth,-,-
fortissimo_A,fortissimo,-,-
fortnightly_A,fortnightly,-,-
fortuitous_A,fortuitous,-,-
fortunate_A,fortunate,-,-
forty_A,forty,-,-
fortyish_A,fortyish,-,-
forward_A,forward,-,-
foul_A,foul,fouler,foulest
four_A,four,-,-
fourfold_A,fourfold,-,-
fourpenny_A,fourpenny,-,-
fourscore_A,fourscore,-,-
foursquare_A,foursquare,-,-
fourteen_A,fourteen,-,-
fourteenth_A,fourteenth,-,-
fourth_A,fourth,-,-
foxy_A,foxy,foxier,foxiest
fractional_A,fractional,-,-
fractious_A,fractious,-,-
fragile_A,fragile,-,-
fragmentary_A,fragmentary,-,-
fragrant_A,fragrant,-,-
frail_A,frail,frailer,frailest
frank_A,frank,franker,frankest
frantic_A,frantic,-,-
fraternal_A,fraternal,-,-
fraudulent_A,fraudulent,-,-
fraught_A,fraught,-,-
freakish_A,freakish,-,-
freaky_A,freaky,freakier,freakiest
free_A,free,freer,freest
freeborn_A,freeborn,-,-
freehand_A,freehand,-,-
freewill_A,freewill,-,-
frenetic_A,frenetic,-,-
frenzied_A,frenzied,-,-
frequent_A,frequent,-,-
fresh_A,fresh,fresher,freshest
freshwater_A,freshwater,-,-
fretful_A,fretful,-,-
friable_A,friable,-,-
fricative_A,fricative,-,-
friendless_A,friendless,-,-
friendly_A,friendly,friendlier,friendliest
frightened_A,frightened,-,-
frightening_A,frightening,-,-
frightful_A,frightful,-,-
frigid_A,frigid,-,-
frilled_A,frilled,-,-
frilly_A,frilly,frillier,frilliest
frisky_A,frisky,friskier,friskiest
frivolous_A,frivolous,-,-
frizzy_A,frizzy,frizzier,frizziest
frolicsome_A,frolicsome,-,-
frontal_A,frontal,-,-
frostbitten_A,frostbitten,-,-
frosty_A,frosty,frostier,frostiest
frothy_A,frothy,frothier,frothiest
froward_A,froward,-,-
frowsty_A,frowsty,-,-
frowzy_A,frowzy,-,-
frugal_A,frugal,-,-
fruitful_A,fruitful,-,-
fruitless_A,fruitless,-,-
fruity_A,fruity,fruitier,fruitiest
frumpish_A,frumpish,-,-
frumpy_A,frumpy,frumpier,frumpiest
fucking_A,fucking,-,-
fuggy_A,fuggy,fuggier,fuggiest
fugitive_A,fugitive,-,-
full_A,full,fuller,fullest
fulsome_A,fulsome,-,-
functional_A,functional,-,-
fundamental_A,fundamental,-,-
funereal_A,funereal,-,-
fungoid_A,fungoid,-,-
fungous_A,fungous,-,-
funky_A,funky,funkier,funkiest
funny_A,funny,funnier,funniest
furious_A,furious,-,-
furry_A,furry,furrier,furriest
furthermost_A,furthermost,-,-
furthest_A,furthest,-,-
furtive_A,furtive,-,-
fussy_A,fussy,fussier,fussiest
fusty_A,fusty,-,-
futile_A,futile,-,-
future_A,future,-,-
futureless_A,futureless,-,-
fuzzy_A,fuzzy,fuzzier,fuzziest
gabled_A,gabled,-,-
gaga_A,gaga,-,-
gainful_A,gainful,-,-
galactic_A,galactic,-,-
gallant_A,gallant,-,-
galvanic_A,galvanic,-,-
game_A,game,-,-
gammy_A,gammy,-,-
gamy_A,gamy,gamier,gamiest
gangling_A,gangling,-,-
gangrenous_A,gangrenous,-,-
gargantuan_A,gargantuan,-,-
garish_A,garish,-,-
garrulous_A,garrulous,-,-
gaseous_A,gaseous,-,-
gassy_A,gassy,gassier,gassiest
gastric_A,gastric,-,-
gastronomic_A,gastronomic,-,-
gauche_A,gauche,-,-
gaudy_A,gaudy,gaudier,gaudiest
gaunt_A,gaunt,-,-
gauzy_A,gauzy,gauzier,gauziest
gawky_A,gawky,gawkier,gawkiest
gay_A,gay,gayer,gayest
gelatinous_A,gelatinous,-,-
gemmed_A,gemmed,-,-
genealogical_A,genealogical,-,-
general_A,general,-,-
generative_A,generative,-,-
generic_A,generic,-,-
generous_A,generous,-,-
genetic_A,genetic,-,-
genial_A,genial,-,-
genital_A,genital,-,-
genitive_A,genitive,-,-
genteel_A,genteel,-,-
gentile_A,gentile,-,-
gentle_A,gentle,gentler,gentlest
gentlemanly_A,gentlemanly,-,-
genuine_A,genuine,-,-
geocentric_A,geocentric,-,-
geographical_A,geographical,-,-
geological_A,geological,-,-
geometric_A,geometric,-,-
geometrical_A,geometrical,-,-
geophysical_A,geophysical,-,-
geriatric_A,geriatric,-,-
germane_A,germane,-,-
ghastly_A,ghastly,ghastlier,ghastliest
ghostly_A,ghostly,-,-
ghoulish_A,ghoulish,-,-
gibbous_A,gibbous,-,-
giddy_A,giddy,giddier,giddiest
gifted_A,gifted,-,-
gigantic_A,gigantic,-,-
gimcrack_A,gimcrack,-,-
gingerly_A,gingerly,-,-
girlish_A,girlish,-,-
glac_e_A,glac_e,-,-
glacial_A,glacial,-,-
glad_A,glad,gladder,gladdest
gladiatorial_A,gladiatorial,-,-
gladsome_A,gladsome,-,-
glamorous_A,glamorous,-,-
glandular_A,glandular,-,-
glaring_A,glaring,-,-
glassy_A,glassy,glassier,glassiest
glaucous_A,glaucous,-,-
gleeful_A,gleeful,-,-
glib_A,glib,glibber,glibbest
glissando_A,glissando,-,-
glittering_A,glittering,-,-
global_A,global,-,-
globular_A,globular,-,-
gloomy_A,gloomy,gloomier,gloomiest
glorious_A,glorious,-,-
glossy_A,glossy,glossier,glossiest
glottal_A,glottal,-,-
gloved_A,gloved,-,-
glowing_A,glowing,-,-
gluey_A,gluey,-,-
glum_A,glum,glummer,glummest
glutinous_A,glutinous,-,-
gluttonous_A,gluttonous,-,-
gnarled_A,gnarled,-,-
goalless_A,goalless,-,-
goddam_A,goddam,-,-
godfearing_A,godfearing,-,-
godforsaken_A,godforsaken,-,-
godless_A,godless,-,-
godlike_A,godlike,-,-
godly_A,godly,godlier,godliest
going_A,going,-,-
golden_A,golden,-,-
good_A,good,better,best
goodish_A,goodish,-,-
goodly_A,goodly,goodlier,goodliest
gooey_A,gooey,gooier,gooiest
goofy_A,goofy,goofier,goofiest
gorgeous_A,gorgeous,-,-
gormless_A,gormless,-,-
gory_A,gory,gorier,goriest
gouty_A,gouty,goutier,goutiest
governing_A,governing,-,-
governmental_A,governmental,-,-
graceful_A,graceful,-,-
graceless_A,graceless,-,-
gracious_A,gracious,-,-
gradual_A,gradual,-,-
grained_A,grained,-,-
grammatical_A,grammatical,-,-
grand_A,grand,grander,grandest
grandiloquent_A,grandiloquent,-,-
grandiose_A,grandiose,-,-
granular_A,granular,-,-
graphic_A,graphic,-,-
graphical_A,graphical,-,-
grasping_A,grasping,-,-
grassy_A,grassy,grassier,grassiest
grateful_A,grateful,-,-
gratifying_A,gratifying,-,-
gratis_A,gratis,-,-
gratuitous_A,gratuitous,-,-
grave_A,grave,graver,gravest
gravelly_A,gravelly,-,-
graven_A,graven,-,-
gray_A,gray,grayer,grayest
greaseproof_A,greaseproof,-,-
greasy_A,greasy,greasier,greasiest
great_A,great,greater,greatest
greedy_A,greedy,greedier,greediest
green_A,green,greener,greenest
greeneyed_A,greeneyed,-,-
greenish_A,greenish,-,-
gregarious_A,gregarious,-,-
grey_A,grey,greyer,greyest
greyish_A,greyish,-,-
grievous_A,grievous,-,-
grim_A,grim,grimmer,grimmest
grimy_A,grimy,grimier,grimiest
grisly_A,grisly,-,-
gritty_A,gritty,grittier,grittiest
grizzled_A,grizzled,-,-
groggy_A,groggy,groggier,groggiest
groovy_A,groovy,groovier,grooviest
gross_A,gross,-,-
grotesque_A,grotesque,-,-
grotty_A,grotty,grottier,grottiest
grouchy_A,grouchy,grouchier,grouchiest
groundless_A,groundless,-,-
grubby_A,grubby,grubbier,grubbiest
gruelling_A,gruelling,-,-
gruesome_A,gruesome,-,-
gruff_A,gruff,gruffer,gruffest
grumpy_A,grumpy,grumpier,grumpiest
guarded_A,guarded,-,-
guileful_A,guileful,-,-
guileless_A,guileless,-,-
guiltless_A,guiltless,-,-
guilty_A,guilty,guiltier,guiltiest
gullible_A,gullible,-,-
gummy_A,gummy,gummier,gummiest
gushing_A,gushing,-,-
gusseted_A,gusseted,-,-
gusty_A,gusty,gustier,gustiest
gutless_A,gutless,-,-
guttural_A,guttural,-,-
gymnastic_A,gymnastic,-,-
gynaecological_A,gynaecological,-,-
gynecological_A,gynecological,-,-
gyroscopic_A,gyroscopic,-,-
habitable_A,habitable,-,-
habitual_A,habitual,-,-
hackneyed_A,hackneyed,-,-
haggard_A,haggard,-,-
hairless_A,hairless,-,-
hairlike_A,hairlike,-,-
hairsplitting_A,hairsplitting,-,-
hairy_A,hairy,hairier,hairiest
halcyon_A,halcyon,-,-
hale_A,hale,-,-
halfway_A,halfway,-,-
halfwitted_A,halfwitted,-,-
hallucinatory_A,hallucinatory,-,-
hallucinogenic_A,hallucinogenic,-,-
halt_A,halt,-,-
handmade_A,handmade,-,-
